date,keyword,title,description,source,url,risk_score
2026-03-09 01:03:04+00:00,conflict,Oil Prices Breach $100 as Middle East Conflict Becomes an Energy Tsunami,Energy markets are currently in a state of shock. Crude oil prices (CM:CL) jumped significantly over the weekend as military actions in the Midd...,Markets Insider,https://markets.businessinsider.com/news/stocks/oil-prices-breach-100-as-middle-east-conflict-becomes-an-energy-tsunami-1035908916,0.0666666666666666
2026-03-09 01:03:07+00:00,sanctions,Trump Administration Faces Backlash Over Russian Oil Waiver Amid Rising Gas Prices,"Trump officials defend a temporary waiver on Russian oil sanctions amid gasoline price spikes due to the Iran war. Energy Secretary Chris Wright and U.N. Ambassador Mike Waltz indicate the waiver helps ease market pressure. Concerns grow as fuel prices rise, impacting the U.S. economy.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830674-trump-administration-faces-backlash-over-russian-oil-waiver-amid-rising-gas-prices,0.1333333333333333
2026-03-09 01:03:15+00:00,military,US begins large military drill with South Korea while waging war in the Middle East,"The United States has begun a large military exercise with South Korea involving thousands of troops while also waging an escalating war in the Middle East. The Freedom Shield exercise that began Monday runs through March 19. South Korea has said about 18,000 Korean troops will take part, while the U.S. hasn’t confirmed the number of American troops participating in the training in South Korea. The allies’ combined exercise comes amid South Korean media speculation that Washington is relocating some assets from South Korea to support fighting against Iran.",The Atlanta Journal-Constitution,https://www.ajc.com/news/2026/03/us-begins-large-military-drill-with-south-korea-while-waging-war-in-the-middle-east/,0.0666666666666666
2026-03-09 01:04:03+00:00,china,What China's latest economic plans say about its tech ambitions and rivalry with the US,Two major economic plans unveiled at the annual meeting of China’s legislature outline top priorities,Barchart,https://www.barchart.com/story/news/633446/what-china-s-latest-economic-plans-say-about-its-tech-ambitions-and-rivalry-with-the-us,0.0
2026-03-09 01:04:03+00:00,china,China's latest economic plans highlight its tech ambitions,Two major economic plans unveiled at the annual meeting of China’s legislature outline top priorities. One is building a robust domestic market.,The Associated Press,https://apnews.com/article/china-five-year-plan-technology-economy-7face4580fcfba44410ff2134a09d6bb,0.0
2026-03-09 01:04:13+00:00,china,"Optimistic to think Aston Martin could complete Chinese GP, says Alonso",Fernando Alonso has cast doubt on Aston Martin getting to the chequered flag in China next weekend after a nightmare season-opener ​for the struggling Honda-powered Formula One team in Australia on Sunday.,Reuters,https://www.reuters.com/sports/formula1/optimistic-think-aston-martin-could-complete-chinese-gp-says-alonso-2026-03-09/,0.0
2026-03-09 01:04:50+00:00,taiwan,Taiwan Stock Market Declines Over 6% as Investor Sentiment Deteriorates,Taiwan's stock market declined more than 6% during the trading session as investor sentiment deteriorated significantly. The substantial drop reflects challenging market conditions and negative investor outlook affecting the Taiwan equity market.,scanx.trade,https://scanx.trade/stock-market-news/global/taiwan-stock-market-declines-over-6-as-investor-sentiment-deteriorates/34563890,0.0
2026-03-09 01:05:00+00:00,china,"Optimistic to think Aston Martin could complete Chinese GP, says Alonso","MELBOURNE, March 9 - Fernando Alonso has cast doubt on Aston Martin getting to the chequered flag in China next weekend after a nightmare season-opener for the struggling Honda-powered Formula One team in Australia on Sunday. Read more at straitstimes.com.",The Straits Times,https://www.straitstimes.com/sport/formula-one/optimistic-to-think-aston-martin-could-complete-chinese-gp-says-alonso,0.0
2026-03-09 01:05:18+00:00,conflict,Israel-Iran war LIVE: Iran fires first missiles at Israel after choosing Mojtaba Khamenei as next supreme leader,"Iran-Israel war LIVE: Follow the latest updates on the West Asia conflict, on March 9, 2026",The Hindu,https://www.thehindu.com/news/international/israel-iran-war-live-march-9-2026-mojtaba-khamenei-chosen-as-next-supreme-leader-missiles-fired-world-news-updates/article70720987.ece,0.1333333333333333
2026-03-09 01:09:00+00:00,conflict,What is Brent? Crude oil prices soar above $100 a barrel amid war in the Middle East - First time in almost four years,"Oil prices dramatically surged past $110 per barrel Sunday evening, driven by escalating fears of Middle East conflict disrupting global energy supplies. West Texas Intermediate and Brent crude saw significant jumps, marking Brent's return above $100 for the first time in nearly four years. This spike, coupled with a blocked Strait of Hormuz, signals potential inflation and economic unease.",The Economic Times,https://economictimes.indiatimes.com/us/news/what-is-brent-crude-oil-prices-soar-above-100-a-barrel-amid-war-in-the-middle-east-first-time-in-almost-four-years/articleshow/129300655.cms,0.1333333333333333
2026-03-09 01:09:24+00:00,china,What China’s latest economic plans say about its tech ambitions and rivalry with the US,BEIJING (AP) — Two major economic plans unveiled at the annual meeting of China's legislature outline top priorities that have different ramifications for the…,WTOP,https://wtop.com/world/2026/03/what-chinas-latest-economic-plans-say-about-its-tech-ambitions-and-rivalry-with-the-us/,0.0
2026-03-09 01:10:01+00:00,conflict,"Bond traders already had their hands full, ‘then a war breaks out’",Investors closed their books on a month of mounting artificial intelligence risks. Then a conflict in the Middle East raised a whole new set of worries.,Australian Financial Review,https://www.afr.com/markets/debt-markets/bond-traders-already-had-their-hands-full-then-a-war-breaks-out-20260309-p5o8qn,0.1333333333333333
2026-03-09 01:10:16+00:00,taiwan,Taiwan detects 8 PLAN vessels around its territory,Taiwan's Ministry of National Defence (MND) said on Monday that it recorded the presence of 8 PLAN vessels around its territory.,The Tribune,https://www.tribuneindia.com/news/world/taiwan-detects-8-plan-vessels-around-its-territory/,0.0
2026-03-09 01:12:00+00:00,conflict,Iran War News Live: Mojtaba Khamenei is Iran's new supreme leader; oil prices breach $100-mark; fresh missile alerts across Gulf,The conflict has continued to intensify across the region. US Central Command confirmed that a seventh US service member has died from injuries sustained during Iran's initial attacks across the Middle East last week.,Moneycontrol,https://www.moneycontrol.com/world/us-iran-israel-war-news-live-updates-9th-march-2026-liveblog-13854361.html,0.2
2026-03-09 01:12:16+00:00,middle east,Japan's Nikkei 225 share index falls more than 6% as oil soars over $100 a barrel,"Japan's benchmark Nikkei 225 index has plunged more than 6% after oil prices soared to over $100 a barrel due to disruptions from the war in the Middle East. The Nikkei tumbled 6.2% to 52,166.92 shortly after trading began early Monday. South Korea’s Kospi sank 6.3% and shares in Australia and New Zealand fell more than 3%. Crude prices are at their highest level in more than three and a half years. Supply concerns have driven crude and gasoline higher as the war ensnares major oil-producing countries and hinders exports from the Persian Gulf. The price for a barrel of Brent crude, was at $107.97 shortly after trading resumed Sunday. That’s 16.5% higher than Friday's closing price.",The Atlanta Journal-Constitution,https://www.ajc.com/news/2026/03/japans-nikkei-225-share-index-falls-more-than-6-as-oil-soars-over-100-a-barrel/,0.1333333333333333
2026-03-09 01:13:08+00:00,oil production,Crude oil prices surpass $100 a barrel as Iran war impedes production and shipping,Crude oil prices exceed $100 per barrel as the Iran war disrupts production and shipping in West Asia.,The Hindu,https://www.thehindu.com/business/markets/crude-oil-prices-surpass-100-a-barrel-as-iran-war-impedes-production-and-shipping/article70720990.ece,0.0666666666666666
2026-03-09 01:15:00+00:00,war,Then and Now: Sprague Way cutoff,"The number of automobiles and commercial trucks in the United States almost doubled in the decade after World War II and Spokane saw its share of daily traffic jams in the postwar years. Eastbound traffic entered Spokane from the west on the Sunset Highway and flowed east onto Third Avenue. Eastbound traffic from the Spokane Valley came mostly on Sprague Avenue, which slowed in the business districts.",Spokane Spokesman-Review,https://www.spokesman.com/stories/2026/mar/09/then-and-now-sprague-way-cutoff/,0.0666666666666666
2026-03-09 01:15:16+00:00,middle east,"US-Iran war: Crude oil price hits 52-week high, logging 20% intraday gain, gold-silver rates crash up to 3.5%","US-Iran war: Crude oil prices surpassed $100 a barrel for the first time since 2022. Meanwhile, safe haven assets gold and silver rates today crashed up to 3% on Monday, March 9, amid escalating tensions in the Middle East.",Livemint,https://www.livemint.com/market/commodities/usiran-war-crude-oil-price-hits-52-week-high-logging-20-intraday-gain-gold-silver-rates-crash-up-to-35-11773016754580.html,0.0666666666666666
2026-03-09 01:15:28+00:00,conflict,"Iran ignores Trump's warning, names Khamenei's son as new supreme leader","Israel's military had previously warned any successor that we will not hesitate to target you..Mojtaba Khamenei supreme leader, Iran new supreme leader appointed, Ayatollah Ali Khamenei successor, Assembly of Experts Iran leader, Iranian leadership change, Mojtaba Khamenei political future, Iran US Israel conflict leader, LLM analysis Iran leadership, AI overview Iran's next leader, Islamic Republic of Iran new leader, Tehran oil price spike Iran, Revolutionary Guards support Mojtaba Khamenei, Mojtaba Khamenei hardliner Iran, Middle East war Iran successor, AI geopolitical implications Iran",Malayala Manorama,https://www.onmanorama.com/news/world/2026/03/09/khameneni-son-elected-as-new-leader-of-iran-amid-conflict-with-us-israel.html,0.1333333333333333
2026-03-09 01:15:30+00:00,war,"Market News Today: Top 5 Low Cap Meme Coins Trending Amid Rising War Concerns as APEMARS Presale Chases 5,040% Potential","Discover the hottest low cap meme coins in 2026 including APEMARS, Brett, Official Trump, Cat in a Dogs World, and Apeing. Market News Today reveals the next big breakout.",TechBullion,https://techbullion.com/market-news-today-top-5-low-cap-meme-coins-trending-amid-rising-war-concerns-as-apemars-presale-chases-5040-potential/,0.0666666666666666
2026-03-09 01:16:00+00:00,conflict,"FBM KLCI drops below 1,700 as oil prices top US$100","KUALA LUMPUR: The FBM KLCI fell below the 1,700 level on Monday as a surge in oil prices above the US$100 a barrel level and a potential escalation of the conflict in the Middle East sent global investors fleeing equities markets.",The Star,https://www.thestar.com.my/business/business-news/2026/03/09/fbm-klci-drops-below-1700-as-oil-prices-top-us100,0.0666666666666666
2026-03-09 01:16:54+00:00,iran,"Who was Zahra Haddad-Adel, killed in US-Israel joint strike on Iran? All about Mojtaba Khamenei's wife, family, and kids",Mojtaba Khamenei has been named Iran's new supreme leader following the death of Ayatollah Ali Khamenei. The Assembly of Leadership Experts confirmed his appointment.,Livemint,https://www.livemint.com/news/world/who-was-zahra-haddad-adel-killed-in-us-israel-joint-strike-on-iran-all-about-mojtaba-khameneis-wife-family-and-kids-11773016805449.html,0.0
2026-03-09 01:17:54+00:00,iran,CNBC Daily Open: Oil surges past $100 per barrel as Iran war rages,"Shortly after the surge, U.S. President Donald Trump said on Truth Social that ""short term oil prices"" are ""a very small price to pay"".",CNBC,https://www.cnbc.com/2026/03/09/cnbc-daily-open-oil-surges-past-100-per-barrel-as-iran-war-rages.html,0.0666666666666666
2026-03-09 01:18:00+00:00,middle east,Thousands march for women's rights and against Mideast war,"PARIS, France — Tens of thousands of demonstrators took to the streets in cities across the world Sunday to mark International Women's Day and denounce the war in the Middle East.",The Manila Times,https://www.manilatimes.net/2026/03/09/world/americas-emea/thousands-march-for-womens-rights-and-against-mideast-war/2295590,0.0666666666666666
2026-03-09 01:20:14+00:00,iran,Oil Prices Skyrocket 17%+ Crossing $100 Barrel Amid Iran Escalation - President Trump Fires Back: 'Short-Term Pain' for Long-Term Peace,"Oil prices exploded over 17% on Sunday, blasting past the $100 per barrel mark for the first time since the early days of Trump’s decisive strikes against the Iranian regime.",The Gateway Pundit,https://www.thegatewaypundit.com/2026/03/oil-prices-skyrocket-17-crossing-100-barrel-amid/,0.0
2026-03-09 01:20:37+00:00,conflict,"No-trust vote against Speaker, Iran war sets Budget session 2.0 for stormy start","The second half of the Budget session will resume today with a stormy start, with Opposition MPs set to push a motion, seeking the removal of Speaker Om Birla and an escalating Middle East conflict dominating discussions.",India Today,https://www.indiatoday.in/india/story/parliament-budget-session-resumes-amid-speaker-om-birla-removal-motion-and-west-asia-crisis-briefing-by-s-jaishankar-2879144-2026-03-09,0.1333333333333333
2026-03-09 01:20:56+00:00,iran,"Trump comes under pressure to address gas prices, Iran war strategy",Some Republicans warn that Americans have a limited tolerance for pain at the gasoline pump.,Livemint,https://www.livemint.com/global/trump-comes-under-pressure-to-address-gas-prices-iran-war-strategy-11773019202397.html,0.0666666666666666
2026-03-09 01:21:00+00:00,iran,Iran names Khamenei's son as new supreme leader,"TEHRAN, Iran — Iran's ruling clerics on Sunday appointed their slain leader's son, Mojtaba Khamenei, as the country's new supreme leader, defying threats against him from the United States and Israel as they pummel the country.",The Manila Times,https://www.manilatimes.net/2026/03/09/world/americas-emea/iran-names-khameneis-son-as-new-supreme-leader/2295594,0.0
2026-03-09 01:21:17+00:00,iran,"Israeli Air Force conducts fresh wave of strikes in Beirut, eliminates 5 senior commanders in IRGC Quds Force’s Lebanon Corps",The Israel Defense Forces said that five top commanders in Iran’s Islamic Revolutionary Guard Corps were killed in a precise strike in Beirut.,India.com,https://www.india.com/news/world/israeli-air-force-conducts-fresh-wave-of-strikes-in-beirut-eliminates-5-senior-commanders-in-irgc-quds-forces-lebanon-corps-8335093/,0.0
2026-03-09 01:21:32+00:00,iran,"Federal Liberal government has proposed a debate on Iran war, House leader says",OTTAWA — Liberal House leader Steven MacKinnon says Prime Minister Mark Carney's government has proposed to debate the turmoil in the Middle East on Monday evening.,SooToday,https://www.sootoday.com/national-news/federal-liberal-government-has-proposed-a-debate-on-iran-war-house-leader-says-11975302,0.0666666666666666
2026-03-09 01:21:32+00:00,iran,"Federal Liberal government has proposed a debate on Iran war, House leader says",OTTAWA — Liberal House leader Steven MacKinnon says Prime Minister Mark Carney's government has proposed to debate the turmoil in the Middle East on Monday evening.,BayToday,https://www.baytoday.ca/national-news/federal-liberal-government-has-proposed-a-debate-on-iran-war-house-leader-says-11975302,0.0666666666666666
2026-03-09 01:22:00+00:00,china,China’s AI strategy shift spurs hunt for new stock winners,New economic blueprint signals shift AI strategy from technological breakthroughs toward commercialisation. Read more at straitstimes.com.,The Straits Times,https://www.straitstimes.com/business/companies-markets/chinas-ai-strategy-shift-spurs-hunt-for-new-stock-winners,0.0666666666666666
2026-03-09 01:22:09+00:00,china,Winners Announced at the 2025 Yahoo Asia Big Idea Chair Awards,"Toyota, Hong Kong Tourism Board and Uni-China Group Claim Top Honors",The Manila Times,https://www.manilatimes.net/2026/03/09/tmt-newswire/pr-newswire/winners-announced-at-the-2025-yahoo-asia-big-idea-chair-awards/2295593,0.0666666666666666
2026-03-09 01:22:23+00:00,iran,Iran threatens regional retaliation if fuel facilities attacked again,"Iran threatens regional retaliation if fuel facilities attacked again - Tehran, March 9 Iran's Khatam al-Anbiya Central Headquarters urged Muslim states in the region to prevent US and ... Get Latest News on International only on lokmattimes.com",Lokmat Times,https://www.lokmattimes.com/international/iran-threatens-regional-retaliation-if-fuel-facilities-attacked-again/,0.0666666666666666
2026-03-09 01:23:22+00:00,military,US Military Strike on Drug Boat in Pacific Kills 6,"The U.S. military killed six suspected narco-terrorists Sunday after striking an alleged drug-trafficking vessel in the eastern Pacific, U.S. Southern Command said.",Newsmax,https://www.newsmax.com/politics/u-s-military-strike-drug-boat/2026/03/08/id/1248773/,0.0
2026-03-09 01:24:34+00:00,conflict,Oil soars past $100 a barrel as conflict continues in Iran : NPR,Brent crude reached its highest price since Russia invaded Ukraine in 2022. Gasoline prices in the U.S. are expected to continue to rise.,NPR,https://www.npr.org/2026/03/08/nx-s1-5741818/iran-israel-trump-oil-100,0.0666666666666666
2026-03-09 01:25:08+00:00,conflict,US Launches Major Military Exercise with South Korea Amid Middle East Conflict,"U.S. military operations in the Middle East align with the Freedom Shield exercise in South Korea, raising concerns about North Korea's reaction and diplomatic ties.",Deccan Chronicle,https://www.deccanchronicle.com/world/us-launches-major-military-exercise-with-south-korea-amid-middle-east-conflict-1942494,0.0666666666666666
2026-03-09 01:25:13+00:00,conflict,Surging Oil Prices Amid U.S.-Israeli Tensions and Middle East Cuts,"Oil prices have surged by approximately 20% as tensions rise in the U.S.-Israeli conflict with Iran, causing Middle East producers to cut supplies. Concerns over disruption of shipping through the Strait of Hormuz add to the impact, prompting global economic apprehensions.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830675-surging-oil-prices-amid-us-israeli-tensions-and-middle-east-cuts,0.1333333333333333
2026-03-09 01:25:22+00:00,china,China's Tech Ambitions: Economic Plans Highlight Innovation Path,"China's latest economic plans emphasize the shift from low-cost manufacturing to technology-driven development, aiming to compete globally with the United States. The five-year plan focuses on self-sufficiency in critical tech areas like AI and semiconductors. China's strategic moves aim to bolster domestic growth amid international trade tensions.",Devdiscourse,https://www.devdiscourse.com/article/business/3830676-chinas-tech-ambitions-economic-plans-highlight-innovation-path,0.0
2026-03-09 01:27:17+00:00,conflict,"West Asia Conflict Impact: 'Pakistan’s Monthly Oil Import Bill Could Skyrocket To $600 Million,' Says Finance Minister Muhammad Aurangzeb",Pakistan’s Finance Minister Muhammad Aurangzeb warned that the country’s monthly oil import bill could surge to $600 million due to rising crude prices amid the West Asia conflict. The government is considering fuel-saving measures and may seek IMF relief on petroleum levy.,Free Press Journal,https://www.freepressjournal.in/world/west-asia-conflict-impact-pakistans-monthly-oil-import-bill-could-skyrocket-to-600-million-says-finance-minister-muhammad-aurangzeb,0.1333333333333333
2026-03-09 01:27:54+00:00,conflict,"Jobs fall, gas prices jump, stocks slip: Trump’s ‘roaring economy’ faces an early test","US job losses, rising gasoline prices and stock market declines challenge Trump’s claim of a “roaring economy” amid the Iran conflict.",Moneycontrol,https://www.moneycontrol.com/world/jobs-fall-gas-prices-jump-stocks-slip-trump-s-roaring-economy-faces-an-early-test-article-13854358.html,0.0666666666666666
2026-03-09 01:28:10+00:00,conflict,Oil Prices Skyrocket Amid Middle Eastern Conflict,"Middle Eastern conflict causes oil prices to climb 20%, their highest since July 2022. Major producers like Iraq and Kuwait cut supply, exacerbating fears of prolonged disruptions. Analysts predict potential further output cuts from the UAE and Saudi Arabia, impacting global fuel prices amidst uncertain storage conditions.",Devdiscourse,https://www.devdiscourse.com/article/headlines/3830677-oil-prices-skyrocket-amid-middle-eastern-conflict,0.1333333333333333
2026-03-09 01:29:39+00:00,conflict,5 reasons why oil crossed $100 a barrel,"Oil prices have surged past $100 a barrel for the first time in over three years as conflict in West Asia disrupts shipping through the Strait of Hormuz, damages key refineries, and forces production cuts. Markets have also been shaken by panic buying and shipping delays.",The Financial Express,https://www.financialexpress.com/market/global-markets/5-reasons-why-oil-crossed-100-a-barrel-amid-iran-war/4166563/,0.0666666666666666
